LICENSE.txt,joomla/LICENSE.txt,4.67,false,b234ee4d69f5fce4486a80fdaf4a4263,4cc77b90af91e615a64ae04893fdffa7939db84c,8177f97513213526df2cf6184d8ff986c675afb514d4e68a404010521b880643,aee80b1f9f7f4a8a00dcf6e6ce6c41988dcaedc4de19d9d04460cbfb05d99829ffe8f9d038468eabbfba4d65b38e8dbef5ecf5eb8a1b891d9839cda6c48ee957
README.txt,joomla/README.txt,4.99,false,d281f8f0b90426de6c436a66f20f93b7,77199df2c7c272abe4317369c5b136e86638efd3,f96d2011b2c7df09406c66c53ed95c85ab9e66a2f830af2cd6871c7b530a3e00,d125c3632b207b0f58bf881a112d0bbc8d5491fc8ddbfca3f7e6b4a1502e0a94a9b7d53d0d671c46b10f0b803cddf4d373554ee695c20d421fa7b23edcd2b498
index.html,joomla/administrator/cache/index.html,3.99,false,8ca096fda23d564fe62bc65ef5f498e0,166b05dab71422b4ce7c55ba3ad66492a8cd8a18,b1f5b9c329d8f4c9bb9d4b2dc820419b8a277e2886af023777a399c9ec187a2c,4a5b3cd40f4e5ca3637a286ae2884755315897adc9afcd4dda2e49d6a102b10503fca48d851e4fce25b753e932382991d91a1ad2f4d0ed1ab932b99d61f41cef
actionlogs.xml,joomla/administrator/components/com_actionlogs/actionlogs.xml,5.16,false,6ab926b5aaaa2c10c119b16a0b0003f8,dbdcb1c58ec647aa2b8ffbb2ed27da546e4340d2,8dc09776c0865424e6ea61f072f877a7d4fe36187c9bd78a28f40d0d06097812,ac12141d3d3ed9a03a690cf4ebcc6f919ba0b17ee266d004292fbffaf4f61e0c5158f0f4651f8454325849c321681a33cd9aa6347d14de24eab469dffdc20565
config.xml,joomla/administrator/components/com_actionlogs/config.xml,5.30,false,cd34d3924f0d59e9419ff7c6ee27126e,7f3f89903e0b5cca364e26c8886aa68aa052c1c4,8042be52b6e0da737bee959e0eb4092a541010f8c58f683b18b4ad644fca3128,30bb460059897accc91298f604f95273cc67dc2c87f0d07bbe15dcda9ee67a0ce4f78092ef03ac29435b0fc1f95ae5f9dbac2c5ff5c855d93604d1f6ce1b82c9
filter_actionlogs.xml,joomla/administrator/components/com_actionlogs/forms/filter_actionlogs.xml,5.31,false,c32b1b66e710b349e8d315b4e9e9768f,c7e482a740ab0c4de0c56e7e794e919f3824e968,d30b595bb78cad2ccd7851d9715bf4a231eb358fb16a10f45e54e0188712bff9,e2a97f38b74ec2f594542f297316908436a7330df6a1541c869c383a1cf1892164777db93c66ab7ddcc1500fab15883ad342652b19f927b34bd074da48a684a3
provider.php,joomla/administrator/components/com_actionlogs/services/provider.php,4.85,false,27c2d50fa6d723972c4f1cc1e5e0898a,cdf79b0d0b994ac651cfa50bfb81fc0fffe3126a,0c921b7a73e36128cc37fdc3bc196ff1a288170950c516d4268d9ece2f8a8a8e,999984ece3039fbff66a696613ceb81a7512eab626500884ce9e043b0265bc50723fc54777c1699240ab6c17e820f6e999dbc0bd799ac0a62e8896e5ccdae41c
ActionlogsController.php,joomla/administrator/components/com_actionlogs/src/Controller/ActionlogsController.php,4.81,false,4457601c76ac1afd1055c0b996b2c323,c7035bec002e5480a5b45b6348467129af9c7364,e23ea8c781fcb16992d0c8dbe59009553de0f3149d6689be458a5c349b48f006,39ea87534312bfda06a828867e7ccb297a5ef2297125d92fb06385049d8b0a317de45a2b7b50535a194b6a5e20ea9fb043fdf755a979629d4a39eeee6cd09c96
DisplayController.php,joomla/administrator/components/com_actionlogs/src/Controller/DisplayController.php,5.01,false,15f455c8c60bb19444012d4b3db811b1,c8f1727a1eabc15ec93cf1f03bebb2470e480af0,91d0e8a0f8e5685e6a0cb4b61c1834ef9ae58335c911460d0239879f93050c1d,be7a2512f7d47517c4a4d7ca19c4ae766ebdcad54001ffda6d2d900955242bb1322768374fb608ea2135c14f40a2857f3e078b5bbad92eec1417f755f6ad5205
ExtensionField.php,joomla/administrator/components/com_actionlogs/src/Field/ExtensionField.php,4.84,false,30e26d53f507c55103adb92f50a8e2b2,47f29b4d682b71bde4fed2fa40b2e7abc957f8c1,02b5505e74ed5cbfcea5ecf35fd3d7bff0dcab4d9af220a7bea5fe47a5207162,5daa7e7f9b3feb027677136c989973dd20ae7055aef9caa0d422922bc48b24ef63e2d23bdf261d3cb0eaa0bebd09cbb0ed7d02a8191a2a799b8b789ef139db91
LogcreatorField.php,joomla/administrator/components/com_actionlogs/src/Field/LogcreatorField.php,4.75,false,e7441915f645208a51070944c22d69b3,aad14542e01f5d68c846d0303f536cde11fc5182,8d661bd7ce6627de2422e82748765fdac8910542dacb181149a058bbb0f424c4,acca732af6965fb2400992b67df53b8cc55ac204a273c34c8bfec56d83ef0af91dfb167a7854a3eba360bf9927c356895467dda80144e1c0a495fda906a36d8b
